caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,target_binary,target_multi
2016-015,2016-015-01,2016-015-01-01,2016-015-01-01-01,6/12/2017,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/2016,,327.0,,106.0,,1.0,7.0,,0.0,22.0,,22.0,,0.0,2.0,3.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,20270.0,2.0,2.0,,1.0,,2.0,212.0,,109.0,111.0,1,8,0,1.0,1
2016-016,2016-016-01,2016-016-01-01,2016-016-01-01-01,11/29/2016,1,,137 S. Ct. 352,196 L. Ed. 2d 242,2016 U.S. LEXIS 7269,2016,1705,Roberts,15-537,BRAVO-FERNANDEZ v. UNITED STATES,10/4/2016,,100.0,,27.0,,1.0,,,0.0,112.0,,21.0,,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10170.0,1.0,1.0,,1.0,,2.0,206.0,,109.0,111.0,1,8,0,0.0,0
2016-017,2016-017-01,2016-017-01-01,2016-017-01-01-01,10/11/2016,2,,137 S. Ct. 1,196 L. Ed. 2d 1,2016 U.S. LEXIS 6030,2016,1705,Roberts,15-9173,BOSSE v. OKLAHOMA,,,100.0,,28.0,42.0,1.0,,,0.0,302.0,42.0,301.0,42.0,1.0,5.0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,10560.0,1.0,2.0,0.0,2.0,,1.0,131.0,,,111.0,1,8,0,,2
2016-020,2016-020-01,2016-020-01-01,2016-020-01-01-01,12/6/2016,1,,137 S. Ct. 436,196 L. Ed. 2d 340,2016 U.S. LEXIS 7420,2016,1705,Roberts,15-513,"STATE FARM FIRE & CASUALTY CO. v. UNITED STATES, EX REL RIGSBY",11/1/2016,,171.0,,230.0,,1.0,,,0.0,85.0,,25.0,,0.0,12.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,80060.0,8.0,2.0,0.0,4.0,,6.0,600.0,False Claims Act,106.0,111.0,1,8,0,0.0,0
2016-026,2016-026-01,2016-026-01-01,2016-026-01-01-01,3/6/2017,1,,137 S. Ct. 886,197 L. Ed. 2d 145,2017 U.S. LEXIS 1572,2016,1705,Roberts,15-8544,BECKLES v. UNITED STATES,11/28/2016,,126.0,,27.0,,1.0,,,0.0,58.0,,31.0,,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10560.0,1.0,1.0,0.0,1.0,4.0,2.0,207.0,,108.0,111.0,1,7,0,0.0,0
2016-027,2016-027-01,2016-027-01-01,2016-027-01-01-01,3/28/2017,1,,137 S. Ct. 1039,197 L. Ed. 2d 416,2017 U.S. LEXIS 2185,2016,1705,Roberts,15-797,MOORE v. TEXAS,11/29/2016,,215.0,,28.0,51.0,1.0,,,0.0,302.0,51.0,300.0,51.0,1.0,11.0,9.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,10130.0,1.0,2.0,0.0,2.0,,2.0,221.0,,109.0,106.0,1,5,3,,2
2016-029,2016-029-01,2016-029-01-01,2016-029-01-01-01,3/1/2017,1,,137 S. Ct. 788,197 L. Ed. 2d 85,2017 U.S. LEXIS 1568,2016,1705,Roberts,15-680,BETHUNE-HILL v. VA BD. OF ELECTIONS,12/5/2016,,251.0,,4.0,55.0,2.0,,,1.0,126.0,,126.0,,1.0,1.0,,1.0,1.0,7.0,0.0,1.0,0.0,0.0,20010.0,2.0,2.0,1.0,2.0,,2.0,231.0,,106.0,111.0,1,8,0,1.0,1
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01,5/22/2017,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/2016,,28.0,38.0,251.0,,2.0,,,1.0,99.0,,99.0,,1.0,1.0,,2.0,3.0,2.0,0.0,0.0,0.0,0.0,20090.0,2.0,2.0,,2.0,3.0,2.0,231.0,,114.0,111.0,1,8,0,0.0,0
2016-031,2016-031-01,2016-031-01-01,2016-031-01-01-01,2/22/2017,1,,137 S. Ct. 734,197 L. Ed. 2d 33,2017 U.S. LEXIS 1428,2016,1705,Roberts,14-1538,LIFE TECHNOLOGIES CORP. v. PROMEGA CORP.,12/6/2016,,184.0,,172.0,,1.0,,,0.0,133.0,,8.0,,1.0,12.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,80180.0,8.0,2.0,0.0,4.0,,6.0,600.0,Patent Act,113.0,106.0,1,7,0,1.0,2
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01,4/19/2017,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/2017,,100.0,,28.0,7.0,1.0,,,0.0,301.0,7.0,300.0,7.0,1.0,12.0,3.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,40070.0,4.0,2.0,0.0,2.0,3.0,2.0,230.0,,109.0,111.0,1,7,1,1.0,2
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01,4/25/2017,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/2017,,208.0,,170.0,,1.0,,,0.0,302.0,8.0,300.0,8.0,0.0,11.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,20160.0,2.0,1.0,,2.0,3.0,9.0,900.0,,113.0,111.0,1,8,0,1.0,2
2016-035,2016-035-01,2016-035-01-01,2016-035-01-01-01,3/29/2017,1,,137 S. Ct. 1144,197 L. Ed. 2d 442,2017 U.S. LEXIS 2186,2016,1705,Roberts,15-1391,EXPRESSIONS HAIR DESIGN v. SCHNEIDERMAN,1/10/2017,,233.0,,19.0,37.0,1.0,,,0.0,96.0,,22.0,,0.0,12.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,30020.0,3.0,2.0,,2.0,,2.0,200.0,,111.0,111.0,1,8,0,,2
